usage_id,customer_id,service_type,month_year,gb_used,minutes_used
538,CUST0032,Phone,2023-08-29,46.02,1839
539,CUST0032,Phone,2023-09-28,48.87,652
540,CUST0032,Phone,2023-10-28,43.03,673
541,CUST0032,Streaming,2023-01-01,66.27,1844
542,CUST0032,Streaming,2023-01-31,17.07,286
543,CUST0032,Streaming,2023-03-02,64.47,229
544,CUST0032,Streaming,2023-04-01,31.5,213
545,CUST0032,Streaming,2023-05-01,70.93,1394
546,CUST0032,Streaming,2023-05-31,17.55,543
547,CUST0032,Streaming,2023-06-30,3.98,546
548,CUST0032,Streaming,2023-07-30,46.91,814
549,CUST0032,Streaming,2023-08-29,6.35,200
550,CUST0032,Streaming,2023-09-28,30.11,1240
551,CUST0032,Streaming,2023-10-28,32.17,528
552,CUST0033,Internet,2023-01-01,13.48,1243
553,CUST0033,Internet,2023-01-31,44.43,827
554,CUST0033,Internet,2023-03-02,73.04,1253
555,CUST0033,Internet,2023-04-01,32.99,1441
556,CUST0033,Internet,2023-05-01,65.36,935
557,CUST0033,Internet,2023-05-31,74.23,216
558,CUST0033,Internet,2023-06-30,46.49,1217
559,CUST0033,Internet,2023-07-30,18.05,1838
560,CUST0034,Phone,2023-01-01,44.64,794
561,CUST0034,Phone,2023-01-31,24.02,685
562,CUST0034,Phone,2023-03-02,43.7,373
563,CUST0034,Phone,2023-04-01,58.85,1847
564,CUST0034,Phone,2023-05-01,73.49,1205
565,CUST0034,Internet,2023-01-01,17.7,1137
566,CUST0034,Internet,2023-01-31,61.27,834
567,CUST0034,Internet,2023-03-02,2.3,1118
568,CUST0034,Internet,2023-04-01,59.56,658
569,CUST0034,Internet,2023-05-01,70.71,364
570,CUST0034,Streaming,2023-01-01,26.5,254
571,CUST0034,Streaming,2023-01-31,38.27,1096
572,CUST0034,Streaming,2023-03-02,70.06,957
573,CUST0034,Streaming,2023-04-01,73.7,828
574,CUST0034,Streaming,2023-05-01,55.93,1809
575,CUST0035,Phone,2023-01-01,50.69,1603
576,CUST0035,Phone,2023-01-31,40.15,549
577,CUST0035,Phone,2023-03-02,73.54,886
578,CUST0035,Phone,2023-04-01,46.38,687
579,CUST0035,Phone,2023-05-01,65.32,930
580,CUST0035,Phone,2023-05-31,58.56,1172
581,CUST0035,Phone,2023-06-30,68.18,1478
582,CUST0035,Phone,2023-07-30,78.89,967
583,CUST0035,Phone,2023-08-29,75.4,1898
584,CUST0035,Phone,2023-09-28,28.46,967
585,CUST0035,Phone,2023-10-28,64.8,1312
586,CUST0035,Phone,2023-11-27,60.1,1252
587,CUST0035,Internet,2023-01-01,6.0,1389
588,CUST0035,Internet,2023-01-31,6.88,243
589,CUST0035,Internet,2023-03-02,37.13,1280
590,CUST0035,Internet,2023-04-01,38.21,1257
591,CUST0035,Internet,2023-05-01,51.51,1459
592,CUST0035,Internet,2023-05-31,53.61,1457
593,CUST0035,Internet,2023-06-30,44.56,189
594,CUST0035,Internet,2023-07-30,48.52,1284
595,CUST0035,Internet,2023-08-29,60.39,400
596,CUST0035,Internet,2023-09-28,31.68,1062
597,CUST0035,Internet,2023-10-28,77.45,1888
598,CUST0035,Internet,2023-11-27,32.87,1637
599,CUST0035,Streaming,2023-01-01,35.31,1409
600,CUST0035,Streaming,2023-01-31,25.37,829
601,CUST0035,Streaming,2023-03-02,42.95,880
602,CUST0035,Streaming,2023-04-01,50.23,993
603,CUST0035,Streaming,2023-05-01,36.84,381
604,CUST0035,Streaming,2023-05-31,41.86,1939
605,CUST0035,Streaming,2023-06-30,2.07,1701
606,CUST0035,Streaming,2023-07-30,3.72,186
607,CUST0035,Streaming,2023-08-29,20.9,890
608,CUST0035,Streaming,2023-09-28,32.24,403
609,CUST0035,Streaming,2023-10-28,44.95,695
610,CUST0035,Streaming,2023-11-27,68.84,657
611,CUST0036,Phone,2023-01-01,40.4,1931
612,CUST0036,Phone,2023-01-31,62.04,1735
613,CUST0036,Phone,2023-03-02,34.63,1462
614,CUST0036,Internet,2023-01-01,28.65,1632
615,CUST0036,Internet,2023-01-31,42.22,1315
616,CUST0036,Internet,2023-03-02,15.92,1141
617,CUST0036,Streaming,2023-01-01,27.57,222
618,CUST0036,Streaming,2023-01-31,49.9,1496
619,CUST0036,Streaming,2023-03-02,32.7,1194
620,CUST0037,Phone,2023-01-01,28.52,1278
621,CUST0037,Phone,2023-01-31,68.41,456
622,CUST0037,Phone,2023-03-02,62.59,542
623,CUST0037,Streaming,2023-01-01,55.07,242
624,CUST0037,Streaming,2023-01-31,35.57,477
625,CUST0037,Streaming,2023-03-02,59.71,1816
626,CUST0038,Internet,2023-01-01,11.29,1510
627,CUST0038,Internet,2023-01-31,17.33,628
628,CUST0038,Internet,2023-03-02,42.41,939
629,CUST0038,Internet,2023-04-01,27.12,1390
630,CUST0038,Internet,2023-05-01,56.94,1741
631,CUST0038,Streaming,2023-01-01,54.02,646
632,CUST0038,Streaming,2023-01-31,25.89,1626
633,CUST0038,Streaming,2023-03-02,58.1,1775
634,CUST0038,Streaming,2023-04-01,17.04,218
635,CUST0038,Streaming,2023-05-01,22.19,1292
636,CUST0039,Phone,2023-01-01,58.63,1780
637,CUST0039,Phone,2023-01-31,63.77,1858
638,CUST0039,Phone,2023-03-02,43.53,879
639,CUST0039,Phone,2023-04-01,6.47,1037
640,CUST0039,Phone,2023-05-01,14.97,205
641,CUST0039,Phone,2023-05-31,57.52,1244
642,CUST0039,Phone,2023-06-30,77.65,296
643,CUST0039,Phone,2023-07-30,11.68,1135
644,CUST0039,Phone,2023-08-29,61.45,965
645,CUST0039,Phone,2023-09-28,16.34,736
646,CUST0039,Internet,2023-01-01,54.0,1570
647,CUST0039,Internet,2023-01-31,3.93,751
648,CUST0039,Internet,2023-03-02,40.2,619
649,CUST0039,Internet,2023-04-01,23.81,735
650,CUST0039,Internet,2023-05-01,42.51,1645
651,CUST0039,Internet,2023-05-31,65.43,1235
652,CUST0039,Internet,2023-06-30,16.49,576
653,CUST0039,Internet,2023-07-30,32.07,352
654,CUST0039,Internet,2023-08-29,53.35,1561
655,CUST0039,Internet,2023-09-28,60.5,953
656,CUST0039,Streaming,2023-01-01,45.54,1429
657,CUST0039,Streaming,2023-01-31,7.44,1143
658,CUST0039,Streaming,2023-03-02,73.97,234
659,CUST0039,Streaming,2023-04-01,24.45,509
660,CUST0039,Streaming,2023-05-01,59.5,1369
661,CUST0039,Streaming,2023-05-31,69.27,185
662,CUST0039,Streaming,2023-06-30,28.23,1498
663,CUST0039,Streaming,2023-07-30,5.19,1513
664,CUST0039,Streaming,2023-08-29,45.12,341
665,CUST0039,Streaming,2023-09-28,6.92,1686
666,CUST0040,Phone,2023-01-01,54.47,1371
667,CUST0040,Phone,2023-01-31,16.01,156
668,CUST0040,Phone,2023-03-02,20.46,900
669,CUST0040,Phone,2023-04-01,35.47,831
670,CUST0040,Phone,2023-05-01,10.28,451
671,CUST0040,Phone,2023-05-31,67.96,1421
672,CUST0040,Phone,2023-06-30,17.21,209
673,CUST0040,Phone,2023-07-30,66.58,643
674,CUST0040,Phone,2023-08-29,78.53,124
675,CUST0040,Phone,2023-09-28,11.3,837
676,CUST0040,Internet,2023-01-01,33.38,331
677,CUST0040,Internet,2023-01-31,67.06,576
678,CUST0040,Internet,2023-03-02,58.09,554
679,CUST0040,Internet,2023-04-01,36.16,1336
680,CUST0040,Internet,2023-05-01,21.57,786
681,CUST0040,Internet,2023-05-31,34.89,1349
682,CUST0040,Internet,2023-06-30,50.1,534
683,CUST0040,Internet,2023-07-30,47.05,1881
684,CUST0040,Internet,2023-08-29,53.0,1889
685,CUST0040,Internet,2023-09-28,26.61,1665
686,CUST0041,Phone,2023-01-01,20.05,442
687,CUST0041,Phone,2023-01-31,61.79,238
688,CUST0041,Phone,2023-03-02,69.75,1341
689,CUST0041,Phone,2023-04-01,69.48,1042
690,CUST0041,Phone,2023-05-01,24.2,1724
691,CUST0041,Phone,2023-05-31,24.25,1014
692,CUST0041,Phone,2023-06-30,55.44,961
693,CUST0041,Phone,2023-07-30,39.6,1402
694,CUST0041,Phone,2023-08-29,22.69,1843
695,CUST0041,Phone,2023-09-28,26.81,891
696,CUST0041,Phone,2023-10-28,34.69,1116
697,CUST0041,Phone,2023-11-27,39.88,156
698,CUST0041,Internet,2023-01-01,44.69,1533
699,CUST0041,Internet,2023-01-31,44.62,1136
700,CUST0041,Internet,2023-03-02,26.76,1382
701,CUST0041,Internet,2023-04-01,68.46,990
702,CUST0041,Internet,2023-05-01,9.98,1378
703,CUST0041,Internet,2023-05-31,9.77,1070
704,CUST0041,Internet,2023-06-30,59.99,693
705,CUST0041,Internet,2023-07-30,31.4,1081
706,CUST0041,Internet,2023-08-29,56.2,738
707,CUST0041,Internet,2023-09-28,55.28,381
708,CUST0041,Internet,2023-10-28,68.37,1327
709,CUST0041,Internet,2023-11-27,11.84,1035
710,CUST0041,Streaming,2023-01-01,60.2,428
711,CUST0041,Streaming,2023-01-31,33.7,1096
712,CUST0041,Streaming,2023-03-02,43.91,1582
713,CUST0041,Streaming,2023-04-01,72.14,944
714,CUST0041,Streaming,2023-05-01,23.18,465
715,CUST0041,Streaming,2023-05-31,26.16,1485
716,CUST0041,Streaming,2023-06-30,39.15,1898
717,CUST0041,Streaming,2023-07-30,61.31,515
718,CUST0041,Streaming,2023-08-29,25.24,1266
719,CUST0041,Streaming,2023-09-28,16.36,1976
720,CUST0041,Streaming,2023-10-28,31.09,999
721,CUST0041,Streaming,2023-11-27,19.61,125
722,CUST0042,Phone,2023-01-01,79.65,1976
723,CUST0042,Phone,2023-01-31,38.55,336
724,CUST0042,Phone,2023-03-02,36.54,1610
725,CUST0042,Phone,2023-04-01,18.31,762
726,CUST0042,Phone,2023-05-01,76.26,1089
727,CUST0042,Internet,2023-01-01,61.99,167
728,CUST0042,Internet,2023-01-31,67.41,770
729,CUST0042,Internet,2023-03-02,3.64,1532
730,CUST0042,Internet,2023-04-01,2.68,1725
731,CUST0042,Internet,2023-05-01,65.7,1107
732,CUST0042,Streaming,2023-01-01,4.92,1644
733,CUST0042,Streaming,2023-01-31,43.99,1049
734,CUST0042,Streaming,2023-03-02,51.5,383
735,CUST0042,Streaming,2023-04-01,66.71,296
736,CUST0042,Streaming,2023-05-01,78.2,1349
737,CUST0043,Phone,2023-01-01,75.42,467
738,CUST0043,Phone,2023-01-31,65.42,1198
739,CUST0043,Phone,2023-03-02,75.18,935
740,CUST0043,Phone,2023-04-01,51.02,170
741,CUST0043,Phone,2023-05-01,56.66,1323
742,CUST0043,Phone,2023-05-31,74.05,406
743,CUST0043,Phone,2023-06-30,17.97,476
744,CUST0043,Internet,2023-01-01,20.38,498
745,CUST0043,Internet,2023-01-31,6.98,1718
746,CUST0043,Internet,2023-03-02,20.9,621
747,CUST0043,Internet,2023-04-01,25.75,103
748,CUST0043,Internet,2023-05-01,73.64,947
749,CUST0043,Internet,2023-05-31,57.98,1404
750,CUST0043,Internet,2023-06-30,33.6,1733
751,CUST0043,Streaming,2023-01-01,64.54,1062
752,CUST0043,Streaming,2023-01-31,51.95,1432
753,CUST0043,Streaming,2023-03-02,16.09,1633
754,CUST0043,Streaming,2023-04-01,19.06,325
755,CUST0043,Streaming,2023-05-01,60.98,871
756,CUST0043,Streaming,2023-05-31,40.16,1378
757,CUST0043,Streaming,2023-06-30,36.68,1330
758,CUST0044,Streaming,2023-01-01,19.81,687
759,CUST0044,Streaming,2023-01-31,19.97,965
760,CUST0044,Streaming,2023-03-02,39.0,1290
761,CUST0044,Streaming,2023-04-01,53.77,1908
762,CUST0044,Streaming,2023-05-01,33.2,958
763,CUST0044,Streaming,2023-05-31,69.51,1809
764,CUST0044,Streaming,2023-06-30,70.98,1213
765,CUST0044,Streaming,2023-07-30,48.63,393
766,CUST0044,Streaming,2023-08-29,64.06,1255
767,CUST0044,Streaming,2023-09-28,56.69,1068
768,CUST0044,Streaming,2023-10-28,47.65,314
769,CUST0044,Streaming,2023-11-27,2.57,571
770,CUST0045,Phone,2023-01-01,53.58,1090
771,CUST0045,Phone,2023-01-31,41.62,1490
772,CUST0045,Phone,2023-03-02,78.36,1174
773,CUST0045,Phone,2023-04-01,42.13,1851
774,CUST0045,Phone,2023-05-01,38.42,573
775,CUST0045,Phone,2023-05-31,47.4,1490
776,CUST0045,Phone,2023-06-30,57.95,1662
777,CUST0045,Phone,2023-07-30,37.64,1059
778,CUST0045,Internet,2023-01-01,25.01,1025
779,CUST0045,Internet,2023-01-31,77.4,1337
780,CUST0045,Internet,2023-03-02,55.75,1237
781,CUST0045,Internet,2023-04-01,69.31,602
782,CUST0045,Internet,2023-05-01,35.29,687
783,CUST0045,Internet,2023-05-31,44.88,1947
784,CUST0045,Internet,2023-06-30,58.7,1167
785,CUST0045,Internet,2023-07-30,17.91,1978
786,CUST0046,Phone,2023-01-01,45.5,306
787,CUST0046,Phone,2023-01-31,66.17,627
788,CUST0046,Phone,2023-03-02,41.98,1268
789,CUST0046,Phone,2023-04-01,38.61,432
790,CUST0046,Phone,2023-05-01,52.76,144
791,CUST0046,Phone,2023-05-31,17.03,161
792,CUST0046,Internet,2023-01-01,42.03,1591
793,CUST0046,Internet,2023-01-31,62.84,464
794,CUST0046,Internet,2023-03-02,17.71,1884
795,CUST0046,Internet,2023-04-01,14.96,679
796,CUST0046,Internet,2023-05-01,31.32,1829
797,CUST0046,Internet,2023-05-31,28.76,877
798,CUST0046,Streaming,2023-01-01,37.62,1420
799,CUST0046,Streaming,2023-01-31,15.97,552
800,CUST0046,Streaming,2023-03-02,37.12,1645
801,CUST0046,Streaming,2023-04-01,57.35,1567
802,CUST0046,Streaming,2023-05-01,57.04,1528
803,CUST0046,Streaming,2023-05-31,9.54,703
804,CUST0047,Phone,2023-01-01,23.98,184
805,CUST0047,Internet,2023-01-01,61.74,148
806,CUST0047,Streaming,2023-01-01,3.7,168
807,CUST0048,Phone,2023-01-01,12.49,578
808,CUST0048,Phone,2023-01-31,34.32,1419
809,CUST0048,Phone,2023-03-02,35.41,1698
810,CUST0048,Phone,2023-04-01,24.64,1429
811,CUST0048,Phone,2023-05-01,2.82,1969
812,CUST0048,Phone,2023-05-31,49.54,545
813,CUST0048,Phone,2023-06-30,35.76,1927
814,CUST0048,Phone,2023-07-30,39.2,1389
815,CUST0048,Phone,2023-08-29,41.75,1948
816,CUST0048,Phone,2023-09-28,71.73,318
817,CUST0048,Internet,2023-01-01,49.98,226
818,CUST0048,Internet,2023-01-31,6.46,1361
819,CUST0048,Internet,2023-03-02,41.7,1015
820,CUST0048,Internet,2023-04-01,44.69,124
821,CUST0048,Internet,2023-05-01,76.79,731
822,CUST0048,Internet,2023-05-31,38.84,1833
823,CUST0048,Internet,2023-06-30,76.27,118
824,CUST0048,Internet,2023-07-30,33.59,1316
825,CUST0048,Internet,2023-08-29,47.83,1549
826,CUST0048,Internet,2023-09-28,47.13,844
827,CUST0048,Streaming,2023-01-01,36.91,1276
828,CUST0048,Streaming,2023-01-31,36.29,1097
829,CUST0048,Streaming,2023-03-02,6.98,1559
830,CUST0048,Streaming,2023-04-01,11.0,1989
831,CUST0048,Streaming,2023-05-01,25.65,1491
832,CUST0048,Streaming,2023-05-31,75.69,1494
833,CUST0048,Streaming,2023-06-30,22.18,1620
834,CUST0048,Streaming,2023-07-30,72.95,948
835,CUST0048,Streaming,2023-08-29,50.77,374
836,CUST0048,Streaming,2023-09-28,75.97,1241
837,CUST0049,Phone,2023-01-01,76.94,887
838,CUST0049,Phone,2023-01-31,63.48,382
839,CUST0049,Phone,2023-03-02,22.1,674
840,CUST0049,Phone,2023-04-01,55.69,1142
841,CUST0049,Phone,2023-05-01,59.19,522
842,CUST0049,Phone,2023-05-31,69.64,857
843,CUST0049,Phone,2023-06-30,43.98,1204
844,CUST0049,Phone,2023-07-30,70.84,523
845,CUST0049,Phone,2023-08-29,15.19,1832
846,CUST0049,Phone,2023-09-28,6.5,295
847,CUST0049,Internet,2023-01-01,49.05,295
848,CUST0049,Internet,2023-01-31,44.42,113
849,CUST0049,Internet,2023-03-02,25.04,1180
850,CUST0049,Internet,2023-04-01,54.1,1333
851,CUST0049,Internet,2023-05-01,30.94,443
852,CUST0049,Internet,2023-05-31,65.74,1402
853,CUST0049,Internet,2023-06-30,31.99,1458
854,CUST0049,Internet,2023-07-30,4.26,1388
855,CUST0049,Internet,2023-08-29,62.98,1019
856,CUST0049,Internet,2023-09-28,28.2,518
857,CUST0049,Streaming,2023-01-01,46.97,1334
858,CUST0049,Streaming,2023-01-31,28.36,1783
859,CUST0049,Streaming,2023-03-02,20.59,532
860,CUST0049,Streaming,2023-04-01,60.55,1645
861,CUST0049,Streaming,2023-05-01,22.35,1950
862,CUST0049,Streaming,2023-05-31,16.46,202
863,CUST0049,Streaming,2023-06-30,41.87,1269
864,CUST0049,Streaming,2023-07-30,67.89,1150
865,CUST0049,Streaming,2023-08-29,57.14,778
866,CUST0049,Streaming,2023-09-28,70.06,1205
867,CUST0050,Internet,2023-01-01,37.11,1602
868,CUST0050,Internet,2023-01-31,58.01,1962
869,CUST0050,Internet,2023-03-02,32.32,1631
870,CUST0050,Internet,2023-04-01,37.72,610
871,CUST0050,Internet,2023-05-01,47.33,812
872,CUST0050,Internet,2023-05-31,21.03,1378
873,CUST0050,Internet,2023-06-30,48.77,693
874,CUST0050,Internet,2023-07-30,21.32,1855
875,CUST0050,Internet,2023-08-29,55.83,266
876,CUST0050,Internet,2023-09-28,77.4,508
877,CUST0050,Internet,2023-10-28,71.34,293
878,CUST0050,Internet,2023-11-27,43.04,1273
879,CUST0050,Streaming,2023-01-01,22.81,915
880,CUST0050,Streaming,2023-01-31,59.44,777
881,CUST0050,Streaming,2023-03-02,10.3,1586
882,CUST0050,Streaming,2023-04-01,32.13,100
883,CUST0050,Streaming,2023-05-01,60.29,1474
884,CUST0050,Streaming,2023-05-31,40.3,232
885,CUST0050,Streaming,2023-06-30,57.47,909
886,CUST0050,Streaming,2023-07-30,26.14,1007
887,CUST0050,Streaming,2023-08-29,42.1,549
888,CUST0050,Streaming,2023-09-28,36.69,1089
889,CUST0050,Streaming,2023-10-28,52.0,116
890,CUST0050,Streaming,2023-11-27,20.84,417
891,CUST0051,Phone,2023-01-01,57.85,1375
892,CUST0051,Phone,2023-01-31,31.71,218
893,CUST0051,Phone,2023-03-02,2.61,1621
894,CUST0051,Phone,2023-04-01,48.5,413
895,CUST0051,Phone,2023-05-01,23.7,517
896,CUST0051,Phone,2023-05-31,67.65,1201
897,CUST0051,Phone,2023-06-30,65.55,1480
898,CUST0051,Phone,2023-07-30,37.91,614
899,CUST0051,Phone,2023-08-29,12.43,173
900,CUST0051,Internet,2023-01-01,11.28,608
901,CUST0051,Internet,2023-01-31,17.53,787
902,CUST0051,Internet,2023-03-02,19.17,1392
903,CUST0051,Internet,2023-04-01,44.49,1127
904,CUST0051,Internet,2023-05-01,8.99,699
905,CUST0051,Internet,2023-05-31,20.62,1769
906,CUST0051,Internet,2023-06-30,61.31,1091
907,CUST0051,Internet,2023-07-30,56.91,1854
908,CUST0051,Internet,2023-08-29,41.71,376
909,CUST0051,Streaming,2023-01-01,32.49,1639
910,CUST0051,Streaming,2023-01-31,69.98,1606
911,CUST0051,Streaming,2023-03-02,64.41,1116
912,CUST0051,Streaming,2023-04-01,25.66,787
913,CUST0051,Streaming,2023-05-01,26.72,1602
914,CUST0051,Streaming,2023-05-31,22.89,572
915,CUST0051,Streaming,2023-06-30,62.66,1447
916,CUST0051,Streaming,2023-07-30,60.24,1264
917,CUST0051,Streaming,2023-08-29,30.05,1908
918,CUST0052,Phone,2023-01-01,26.4,454
919,CUST0052,Phone,2023-01-31,51.58,869
920,CUST0052,Phone,2023-03-02,2.77,279
921,CUST0052,Phone,2023-04-01,19.62,1471
922,CUST0052,Streaming,2023-01-01,56.08,573
923,CUST0052,Streaming,2023-01-31,36.65,1230
924,CUST0052,Streaming,2023-03-02,65.31,326
925,CUST0052,Streaming,2023-04-01,65.66,495
926,CUST0053,Phone,2023-01-01,72.96,1738
927,CUST0053,Phone,2023-01-31,79.01,1932
928,CUST0053,Phone,2023-03-02,10.14,592
929,CUST0053,Phone,2023-04-01,49.56,1243
930,CUST0053,Phone,2023-05-01,37.72,1180
931,CUST0053,Phone,2023-05-31,60.64,1459
932,CUST0053,Phone,2023-06-30,46.41,1670
933,CUST0053,Phone,2023-07-30,39.01,616
934,CUST0053,Internet,2023-01-01,42.43,938
935,CUST0053,Internet,2023-01-31,15.58,1997
936,CUST0053,Internet,2023-03-02,57.73,1702
937,CUST0053,Internet,2023-04-01,5.99,1710
938,CUST0053,Internet,2023-05-01,37.04,1189
939,CUST0053,Internet,2023-05-31,74.51,546
940,CUST0053,Internet,2023-06-30,41.32,540
941,CUST0053,Internet,2023-07-30,6.11,563
942,CUST0053,Streaming,2023-01-01,38.19,810
943,CUST0053,Streaming,2023-01-31,25.24,1680
944,CUST0053,Streaming,2023-03-02,69.68,1214
945,CUST0053,Streaming,2023-04-01,50.45,1289
946,CUST0053,Streaming,2023-05-01,65.02,313
947,CUST0053,Streaming,2023-05-31,51.02,1458
948,CUST0053,Streaming,2023-06-30,52.22,1984
949,CUST0053,Streaming,2023-07-30,40.96,148
950,CUST0054,Phone,2023-01-01,22.71,1749
951,CUST0054,Phone,2023-01-31,43.24,1098
952,CUST0054,Phone,2023-03-02,66.25,1497
953,CUST0054,Phone,2023-04-01,8.35,1601
954,CUST0054,Internet,2023-01-01,40.94,931
955,CUST0054,Internet,2023-01-31,44.54,781
956,CUST0054,Internet,2023-03-02,35.7,1423
957,CUST0054,Internet,2023-04-01,64.01,324
958,CUST0054,Streaming,2023-01-01,10.05,1481
959,CUST0054,Streaming,2023-01-31,13.35,1791
960,CUST0054,Streaming,2023-03-02,42.89,780
961,CUST0054,Streaming,2023-04-01,22.84,1960
962,CUST0055,Phone,2023-01-01,35.98,842
963,CUST0055,Phone,2023-01-31,66.6,1915
964,CUST0055,Phone,2023-03-02,52.16,1985
965,CUST0055,Phone,2023-04-01,10.77,1022
966,CUST0055,Phone,2023-05-01,19.15,1642
967,CUST0055,Phone,2023-05-31,12.58,664
968,CUST0055,Phone,2023-06-30,12.42,552
969,CUST0055,Internet,2023-01-01,75.55,837
970,CUST0055,Internet,2023-01-31,77.62,323
971,CUST0055,Internet,2023-03-02,57.41,450
972,CUST0055,Internet,2023-04-01,46.63,1699
973,CUST0055,Internet,2023-05-01,23.46,736
974,CUST0055,Internet,2023-05-31,15.31,1162
975,CUST0055,Internet,2023-06-30,79.82,1126
976,CUST0055,Streaming,2023-01-01,63.55,128
977,CUST0055,Streaming,2023-01-31,74.59,196
978,CUST0055,Streaming,2023-03-02,79.86,1326
979,CUST0055,Streaming,2023-04-01,58.58,120
980,CUST0055,Streaming,2023-05-01,33.82,1225
981,CUST0055,Streaming,2023-05-31,78.1,702
982,CUST0055,Streaming,2023-06-30,9.16,1234
983,CUST0056,Phone,2023-01-01,70.59,546
984,CUST0056,Phone,2023-01-31,12.01,770
985,CUST0056,Internet,2023-01-01,21.9,996
986,CUST0056,Internet,2023-01-31,73.12,1609
987,CUST0057,Phone,2023-01-01,5.12,1174
988,CUST0057,Phone,2023-01-31,9.57,225
989,CUST0057,Phone,2023-03-02,56.72,1059
990,CUST0057,Phone,2023-04-01,66.35,876
991,CUST0057,Internet,2023-01-01,35.3,1311
992,CUST0057,Internet,2023-01-31,63.17,1538
993,CUST0057,Internet,2023-03-02,52.0,1199
994,CUST0057,Internet,2023-04-01,33.04,184
995,CUST0057,Streaming,2023-01-01,7.15,937
996,CUST0057,Streaming,2023-01-31,73.28,486
997,CUST0057,Streaming,2023-03-02,39.27,1105
998,CUST0057,Streaming,2023-04-01,65.72,1104
999,CUST0058,Phone,2023-01-01,57.8,335
1000,CUST0058,Phone,2023-01-31,6.45,1384
1001,CUST0058,Phone,2023-03-02,11.77,222
1002,CUST0058,Phone,2023-04-01,10.0,1779
1003,CUST0058,Phone,2023-05-01,48.62,1047
1004,CUST0058,Phone,2023-05-31,57.83,624
1005,CUST0058,Phone,2023-06-30,37.02,1434
1006,CUST0058,Phone,2023-07-30,40.53,1957
1007,CUST0058,Phone,2023-08-29,54.32,1801
1008,CUST0058,Phone,2023-09-28,41.08,1953
1009,CUST0058,Internet,2023-01-01,34.86,1297
1010,CUST0058,Internet,2023-01-31,75.14,555
1011,CUST0058,Internet,2023-03-02,20.97,728
1012,CUST0058,Internet,2023-04-01,54.39,585
1013,CUST0058,Internet,2023-05-01,9.95,470
1014,CUST0058,Internet,2023-05-31,51.22,952
1015,CUST0058,Internet,2023-06-30,61.28,887
1016,CUST0058,Internet,2023-07-30,42.09,1425
1017,CUST0058,Internet,2023-08-29,36.17,1372
1018,CUST0058,Internet,2023-09-28,43.11,1900
1019,CUST0058,Streaming,2023-01-01,9.13,1789
1020,CUST0058,Streaming,2023-01-31,60.74,601
1021,CUST0058,Streaming,2023-03-02,16.55,1207
1022,CUST0058,Streaming,2023-04-01,16.78,648
1023,CUST0058,Streaming,2023-05-01,6.45,1530
1024,CUST0058,Streaming,2023-05-31,32.93,1216
1025,CUST0058,Streaming,2023-06-30,3.36,511
1026,CUST0058,Streaming,2023-07-30,10.54,258
1027,CUST0058,Streaming,2023-08-29,65.92,324
1028,CUST0058,Streaming,2023-09-28,44.23,1372
1029,CUST0059,Internet,2023-01-01,23.39,1725
1030,CUST0059,Internet,2023-01-31,36.38,1940
1031,CUST0059,Internet,2023-03-02,50.8,1343
1032,CUST0059,Internet,2023-04-01,57.82,1344
1033,CUST0059,Internet,2023-05-01,54.67,1770
1034,CUST0059,Internet,2023-05-31,55.77,972
1035,CUST0059,Internet,2023-06-30,11.84,1937
1036,CUST0059,Internet,2023-07-30,25.85,1196
1037,CUST0059,Internet,2023-08-29,68.97,1252
1038,CUST0059,Internet,2023-09-28,8.04,1549
1039,CUST0059,Internet,2023-10-28,16.36,1817
1040,CUST0059,Streaming,2023-01-01,27.63,105
1041,CUST0059,Streaming,2023-01-31,47.14,1449
1042,CUST0059,Streaming,2023-03-02,62.6,925
1043,CUST0059,Streaming,2023-04-01,56.86,1722
1044,CUST0059,Streaming,2023-05-01,65.12,761
1045,CUST0059,Streaming,2023-05-31,60.31,1226
1046,CUST0059,Streaming,2023-06-30,76.12,1335
1047,CUST0059,Streaming,2023-07-30,51.95,1332
1048,CUST0059,Streaming,2023-08-29,35.7,216
1049,CUST0059,Streaming,2023-09-28,4.61,1601
1050,CUST0059,Streaming,2023-10-28,18.37,1894
1051,CUST0060,Phone,2023-01-01,15.72,1081
1052,CUST0060,Phone,2023-01-31,50.46,1936
1053,CUST0060,Phone,2023-03-02,73.36,548
